emp_no,first_name,last_name,dept_name
246229,Tru,Rosch,Marketing
246250,Frederique,Gadepally,Marketing
246260,Kirk,Taubman,Marketing
246274,Gill,Katiyar,Marketing
246280,Eirik,Magliocco,Marketing
246303,Zhensheng,Lunn,Marketing
246328,Shen,Nitto,Marketing
246338,Rildo,Negoita,Marketing
246341,Hideo,Vasanthakumar,Marketing
246357,Shichao,DasSarma,Marketing
246373,Cathie,Rijsenbrij,Marketing
246387,Mayuko,Eppinger,Marketing
246410,Filipp,Comyn,Marketing
246417,Golgen,Gyimothy,Marketing
246428,Kwangjo,Velasco,Marketing
246434,Sailaja,Bernick,Marketing
246544,Berto,Undy,Marketing
246557,Stein,Baaz,Marketing
246560,Shaibal,Morrin,Marketing
246580,Wuxu,Danecki,Marketing
246601,Minghong,Panangaden,Marketing
246611,Takahira,Nitta,Marketing
246619,Radoslaw,Hutton,Marketing
246624,Xiaoshan,Vendrig,Marketing
246627,Jasminko,England,Marketing
246636,Charmane,Conta,Marketing
246649,Krister,Laventhal,Marketing
246679,Shaowen,Giveon,Marketing
246682,Miyeon,Journel,Marketing
246702,Shounak,Munke,Marketing
246710,Basem,Manderick,Marketing
246760,Deborah,Katiyar,Marketing
246769,Shunichi,Baar,Marketing
246775,Jixiang,Kamber,Marketing
246789,Satoru,Himler,Marketing
246798,Tianruo,Strooper,Marketing
246808,Dmitri,Boissier,Marketing
246816,Hidde,Garrabrants,Marketing
246827,Felicidad,Butterworth,Marketing
246847,Kellie,Klerer,Marketing
246853,Hongzue,Lalonde,Marketing
246861,Odoardo,Vidya,Marketing
246909,Dines,Fadgyas,Marketing
246911,Eishiro,Kaiser,Marketing
246923,Foong,Mitsuhashi,Marketing
246932,Ibibia,Massonet,Marketing
246966,Ulf,Piazza,Marketing
246973,Mountaz,Imataki,Marketing
246975,Becky,Veldwijk,Marketing
247013,Jaewon,Versino,Marketing
247022,Moti,Danlos,Marketing
247076,Bernice,Angel,Marketing
247078,Aral,Fioravanti,Marketing
247082,Shuzo,Barbanera,Marketing
247087,Pranav,Peroz,Marketing
247095,Mokhtar,Spataro,Marketing
247114,Vasilis,Molenkamp,Marketing
247142,Sangeeta,Veccia,Marketing
247158,Eran,Prampolini,Marketing
247187,Mang,Streng,Marketing
247206,Jordanka,Ishibashi,Marketing
247225,Alexius,Kobuchi,Marketing
247230,Kasturi,Nollmann,Marketing
247238,Gad,Perri,Marketing
247268,Nevin,Conti,Marketing
247308,Berry,Cappelletti,Marketing
247311,Pranay,Bolsens,Marketing
247323,Shaz,Godskesen,Marketing
247340,Shichao,Zaiane,Marketing
247361,Adit,Glinert,Marketing
247386,Mayuri,Rabehasaina,Marketing
247393,Rosalyn,Siprelle,Marketing
247397,Sachin,Valiente,Marketing
247409,Aloke,Condotta,Marketing
247418,Kensyu,Pokrovskii,Marketing
247485,Mrinalini,Luby,Marketing
247489,Suvo,Nannarelli,Marketing
247511,Padma,Goodrum,Marketing
247544,Sanjoy,Wossner,Marketing
247562,True,Maliniak,Marketing
247565,Constantijn,Apsitis,Marketing
247595,Munenori,Lambe,Marketing
247604,Jouko,Himler,Marketing
247673,Bodo,Terlouw,Marketing
247686,Mariangiola,Chepyzhov,Marketing
247691,Mechthild,Oberman,Marketing
247694,Sachio,Schach,Marketing
247708,Armond,Hambrick,Marketing
247713,Utz,Tramer,Marketing
247719,Prasadram,Sidou,Marketing
247721,Kasturi,Auyong,Marketing
247727,Marin,Schiper,Marketing
247728,Marit,Muntz,Marketing
247743,Toshimo,Birsak,Marketing
247757,Stella,Chinal,Marketing
247785,Jovan,Hofman,Marketing
247788,Masali,Driscoll,Marketing
247789,Maria,Koblick,Marketing
247799,Baruch,Junet,Marketing
247814,Charmane,Uhrig,Marketing
247840,Yaghout,Barbanera,Marketing
247845,Boguslaw,Schueller,Marketing
247847,Becky,Tsukune,Marketing
247868,Bader,Brodie,Marketing
247871,Marit,Minakawa,Marketing
247875,Xiong,Anick,Marketing
247881,Yuuichi,Baba,Marketing
247882,Gino,Gimbel,Marketing
247891,Angel,Rodiger,Marketing
247899,Foong,Uhrik,Marketing
247905,Neven,Soloway,Marketing
247914,Xiahua,Gyimothy,Marketing
247971,Berni,Zweizig,Marketing
247972,Surveyors,Guenter,Marketing
247978,Uriel,Pargas,Marketing
248004,Yongdong,Luef,Marketing
248005,Kristine,Monkewich,Marketing
248013,Jouni,Rabejac,Marketing
248055,Girolamo,Karlin,Marketing
248058,Moie,Hemaspaandra,Marketing
248072,Mack,Francisci,Marketing
248074,Pradeep,Pauthner,Marketing
248089,Shigenori,Polajnar,Marketing
248103,Weiru,Comte,Marketing
248116,Eric,Schneeberger,Marketing
248130,Jacqueline,Bahr,Marketing
248141,Karlis,Pietracaprina,Marketing
248146,Xinyu,Birch,Marketing
248153,Shim,Coney,Marketing
248158,Chaosheng,Ranta,Marketing
248166,Morrie,Pashtan,Marketing
248191,Oksana,Birjandi,Marketing
248192,Erez,Srimani,Marketing
248211,Gay,Isaac,Marketing
248216,Gian,Laurillard,Marketing
248222,Luigi,Pellegrinelli,Marketing
248241,Magdalena,Pashtan,Marketing
248243,Maja,Perl,Marketing
248260,Monique,Maierhofer,Marketing
248262,Tianruo,Emden,Marketing
248270,Danco,Ozery,Marketing
248277,Yinlin,Boyle,Marketing
248316,Tadahiko,Crelier,Marketing
248336,Amstein,Vitiello,Marketing
248351,Jaana,Milicia,Marketing
248352,Xinan,Nannarelli,Marketing
248353,Aleksander,Genther,Marketing
248354,Hilary,Kinley,Marketing
248380,Adib,Bratten,Marketing
248387,Gro,Bade,Marketing
248394,Leni,Iivonen,Marketing
248406,Kamakshi,Hardjono,Marketing
248408,Stabislas,Poupard,Marketing
248418,Krassimir,Bergere,Marketing
248426,Adib,Dalphin,Marketing
248432,Vojin,Schaaf,Marketing
248437,Frederique,Porotnikoff,Marketing
248478,Baocai,Woycyznski,Marketing
248497,Boriana,Zucker,Marketing
248499,Kerhong,Guardalben,Marketing
248501,Alper,Azulay,Marketing
248508,Thodoros,Schicker,Marketing
248509,Kazuhira,Ramras,Marketing
248510,Becky,Encarnacion,Marketing
248522,Kendra,Sambasivam,Marketing
248549,Yongqiao,Lichtner,Marketing
248553,Ravishankar,Munoz,Marketing
248557,Kiyomitsu,Demir,Marketing
248567,Vincent,Vural,Marketing
248571,Jiakeng,Vesna,Marketing
248598,Shin,Luders,Marketing
248606,Przemyslawa,Pietracaprina,Marketing
248614,True,Rodiger,Marketing
248644,Mara,Talmon,Marketing
248654,Atilio,Cronin,Marketing
248658,Luigi,Scallan,Marketing
248669,Mansur,Perz,Marketing
248674,Suebskul,Suwa,Marketing
248697,Parke,Suppi,Marketing
248699,Shimshon,Sidou,Marketing
248709,Navin,Leslie,Marketing
248710,Fabrizio,Hockney,Marketing
248716,Leah,Hennings,Marketing
248720,Fumiya,Terekhov,Marketing
248729,Bedrich,Heyers,Marketing
248732,Sverrir,Vural,Marketing
248739,Krisda,Swan,Marketing
248741,Krassimir,Parhami,Marketing
248745,Geoffrey,DeMori,Marketing
248749,Ramya,Basagni,Marketing
248766,Hideo,Levergood,Marketing
248805,Jasminko,Jervis,Marketing
248815,Sanjay,Rubsam,Marketing
248818,Yefim,Suomi,Marketing
248825,Yucai,Usery,Marketing
248831,Ghassan,Picaronny,Marketing
248850,Zhigen,Gerlach,Marketing
248863,Leif,Nollmann,Marketing
248864,Mostafa,Rosiles,Marketing
248866,Barton,Menyhert,Marketing
248880,Jeanna,Salvesen,Marketing
248882,Prasadram,Griswold,Marketing
248895,Amalendu,Boudaillier,Marketing
248907,Dulce,Clemencon,Marketing
248919,Ekawit,Ciolek,Marketing
248935,Akeel,Poehlman,Marketing
248937,Mohd,Zielinski,Marketing
248972,Hisao,Skogmar,Marketing
248974,Jayson,Herber,Marketing
248985,Arto,Demke,Marketing
248994,Heping,Picaronny,Marketing
249011,JoAnne,Fargier,Marketing
249032,Weicheng,Levergood,Marketing
249050,Aloke,Versino,Marketing
249063,Oguz,Bellone,Marketing
249066,Ewing,Lieberherr,Marketing
249090,Khue,Nishimukai,Marketing
249135,Inderjeet,Nanard,Marketing
249150,Kauko,Vecchio,Marketing
249159,Marjo,Dichev,Marketing
249168,Randy,Brookman,Marketing
249172,Bogdan,Meriste,Marketing
249187,Chenyi,Barriga,Marketing
249200,Munehiko,Kakkar,Marketing
249202,Arvind,Zucker,Marketing
249205,Nigel,Ghemri,Marketing
249209,Ramalingam,Undy,Marketing
249260,Erzsebet,Isaac,Marketing
249262,Kazuhito,Molberg,Marketing
249276,Arra,Matheson,Marketing
249278,Panayotis,Vernadat,Marketing
249285,Waiman,Chepyzhov,Marketing
249286,Arco,Ravishankar,Marketing
249294,Breannda,Pietrzykowski,Marketing
249311,Mani,Zumaque,Marketing
249340,JiYoung,Chinin,Marketing
249379,Aris,Jullig,Marketing
249418,Dharmaraja,Cincotta,Marketing
249426,Yonghong,Worfolk,Marketing
249440,Niclas,McAlpine,Marketing
249474,Steen,Gustavson,Marketing
249480,Jackson,Beilner,Marketing
249495,Paris,Kaltofen,Marketing
249506,Alagu,Braunschweig,Marketing
249532,Suvo,Plotkin,Marketing
249554,Xuedong,Schrooten,Marketing
249570,Sigeru,Lichtner,Marketing
249574,Georgy,Bressoud,Marketing
249622,Surveyors,Lanteri,Marketing
249624,Morris,Brandsma,Marketing
249655,Moheb,Escriba,Marketing
249664,Khun,Curless,Marketing
249674,Gila,Petereit,Marketing
249682,Huan,Valette,Marketing
249688,Eldridge,Wendorf,Marketing
249691,Weiwu,Auyong,Marketing
249702,Waiman,Seiwald,Marketing
249713,Syozo,Slobodova,Marketing
249721,Nigel,McConalogue,Marketing
249733,Kristian,Narahara,Marketing
249751,Vishwani,Reutenauer,Marketing
249763,Josyula,Feldmann,Marketing
249766,Alain,Fontet,Marketing
249772,Mariangiola,Fadgyas,Marketing
249815,Fuqing,Munawer,Marketing
249828,Jolita,Fendler,Marketing
249839,Weiyi,Ruemmler,Marketing
249854,Dinah,Horswill,Marketing
249892,Shigenori,Gonthier,Marketing
249906,Bernardo,Feldhoffer,Marketing
249982,Abdulla,McConalogue,Marketing
249989,Ewing,Chaudhuri,Marketing
250002,Danae,Baek,Marketing
250031,Katsuo,Journel,Marketing
250052,Izaskun,Serov,Marketing
250071,Tommaso,Welham,Marketing
250075,Ingmar,Berendt,Marketing
250083,Zine,Matzel,Marketing
250086,Mats,Anick,Marketing
250091,Gudjon,Suppi,Marketing
250092,Foong,Ariola,Marketing
250100,Leen,Zongker,Marketing
250135,Genki,Tagansky,Marketing
250160,Anneli,Snedden,Marketing
250174,Huai,dAstous,Marketing
250231,Jinya,Ritzmann,Marketing
250286,Przemyslawa,Schaft,Marketing
250302,Marsja,Frolund,Marketing
250320,Rosli,Rosar,Marketing
250324,Shaibal,Penttonen,Marketing
250329,Uta,Jiafu,Marketing
250330,Bingning,Imataki,Marketing
250333,Moty,Reistad,Marketing
250374,Goncalo,Petersohn,Marketing
250396,Zhenhua,Khamsi,Marketing
250400,Prodip,Ghazalie,Marketing
250418,Yannis,Cools,Marketing
250436,Georgy,Provine,Marketing
250450,Akhilish,Ohori,Marketing
250457,Kwun,Muchinsky,Marketing
250464,Florian,Gimbel,Marketing
250466,Huiqun,Gargeya,Marketing
250475,Aruna,Copas,Marketing
250483,Hyuckchul,Rusmann,Marketing
250493,Woody,Aloisi,Marketing
250528,Abdulla,Barvinok,Marketing
250538,Remko,Bahr,Marketing
250539,Yuuichi,Garnick,Marketing
250541,Shalesh,Wilfing,Marketing
250542,Yagil,Pramanik,Marketing
250614,Marin,Paciorek,Marketing
250627,Haldun,Sundgren,Marketing
250634,Aluzio,Marzano,Marketing
250640,Trygve,Itschner,Marketing
250709,Yongqiao,Schurmann,Marketing
250724,Naraig,Zykh,Marketing
250747,Tomofumi,Bahr,Marketing
250792,Arunachalam,Schauser,Marketing
250841,Dmitry,Khalil,Marketing
250865,Georgy,Huttel,Marketing
250879,Bedir,Kohling,Marketing
250910,Gao,Brookner,Marketing
250929,Suvo,Ebeling,Marketing
250944,Sachar,Wallrath,Marketing
250955,Nahla,Puppe,Marketing
250956,Udo,Krybus,Marketing
250961,Vasilii,Manderick,Marketing
250984,Mong,Uhrig,Marketing
251015,Tamiya,Takanami,Marketing
251022,Tomofumi,Heuser,Marketing
251027,Ult,Casley,Marketing
251028,Jingling,Jeong,Marketing
251034,Kazuhide,Veldwijk,Marketing
251039,Miyeon,Suermann,Marketing
251040,Itzchak,Limongiello,Marketing
251098,Gen,Schrooten,Marketing
251099,Abdelkader,Constantine,Marketing
251115,Shimshon,Schaaf,Marketing
251120,Domenick,Roohalamini,Marketing
251135,Satoru,Thorensen,Marketing
251136,Atreye,Antonisse,Marketing
251137,Huai,Hemaspaandra,Marketing
251168,Yonghoan,Peir,Marketing
251180,Udo,Marrakchi,Marketing
251187,Martins,Valtorta,Marketing
251209,Adas,Baek,Marketing
251216,Nechama,Tsunoo,Marketing
251221,Wojceich,Fujisaki,Marketing
251234,Edwin,Maierhofer,Marketing
251241,Malu,Rajaraman,Marketing
251255,Manohar,Simmen,Marketing
251264,Hyuckchul,Erbe,Marketing
251288,Deborah,Comte,Marketing
251293,Dulce,Taubenfeld,Marketing
251324,Yaghout,Schiettecatte,Marketing
251342,Takushi,Sundgren,Marketing
251361,Xinglin,Levergood,Marketing
251382,Pranas,Brobst,Marketing
251383,Pasqua,Ranum,Marketing
251392,Martina,Bultermann,Marketing
251394,Berthier,Hmelo,Marketing
251438,Pantung,Silva,Marketing
251469,Angus,Merel,Marketing
251471,Martijn,Moffat,Marketing
251498,Fumiko,Gyimothy,Marketing
251502,Barun,Rathonyi,Marketing
251534,Xiaocheng,Krider,Marketing
251552,Anwar,Mikschl,Marketing
251560,Kwun,Mamelak,Marketing
251562,Goncalo,Driscoll,Marketing
251620,Narain,Radivojevic,Marketing
251631,Prodip,Ariola,Marketing
251758,Abdulah,Chimia,Marketing
251773,Mokhtar,Morrey,Marketing
251788,Masamitsu,Zaccaria,Marketing
251798,Urs,Oxenboll,Marketing
251828,Subhankar,Suessmith,Marketing
251874,Carrsten,Halevi,Marketing
251880,Kellyn,Lorys,Marketing
251881,Irene,Sinicrope,Marketing
251916,Mabhin,Plavsic,Marketing
251918,Xuejun,Majewski,Marketing
251943,Yinlin,Stroustrup,Marketing
251950,Dinah,Schrooten,Marketing
251955,Sibyl,Arlazarov,Marketing
251992,Sachin,Falby,Marketing
252019,Carrsten,Jullig,Marketing
252033,Szabolcs,Broder,Marketing
252045,Hideo,Zizka,Marketing
252125,Shakhar,Bugaenko,Marketing
252200,Mabhin,Fortenbacher,Marketing
252203,Guenter,Shihab,Marketing
252205,Gretta,Compeau,Marketing
252206,Satoru,Neimat,Marketing
252267,Qunsheng,Lenart,Marketing
252275,Ranan,Krzyzanowski,Marketing
252283,Mahendra,Mitchem,Marketing
252308,Szabolcs,Kavanagh,Marketing
252331,Palash,Rosen,Marketing
252339,Koichi,Danlos,Marketing
252360,Ziva,Demian,Marketing
252378,Owen,Alvarado,Marketing
252391,Bezalel,Morton,Marketing
252398,Trygve,Weiland,Marketing
252414,Bodo,Bellmore,Marketing
252418,Toshiko,Schach,Marketing
252422,Arunachalam,Baaz,Marketing
252427,Val,Renear,Marketing
252441,Sukumar,Syrotiuk,Marketing
252444,Shahid,Akazan,Marketing
252484,Mechthild,Babb,Marketing
252514,Tsutomu,Kemmerer,Marketing
252532,Evgueni,Fordan,Marketing
252560,Percy,Demeyer,Marketing
252594,Cedric,Sethi,Marketing
252596,Steve,Chappelet,Marketing
252628,Maris,Rande,Marketing
252631,Kazuhide,Czap,Marketing
252660,Kiyomitsu,Hertweck,Marketing
252666,Matt,Ramamoorthy,Marketing
252688,Ziyad,Harllee,Marketing
252715,Leucio,Bardell,Marketing
252717,Danil,Benantar,Marketing
252739,Marla,Cmelik,Marketing
252753,Radhika,Denna,Marketing
252765,Jongsuk,Boreale,Marketing
252780,Basant,Kisuki,Marketing
252781,Shakhar,Ravishankar,Marketing
252789,Tran,Figueira,Marketing
252796,Vincent,Ouhyoung,Marketing
252827,Kensyu,Stenning,Marketing
252833,Krister,Sidhu,Marketing
252846,Bojan,Giarratana,Marketing
252848,Alper,Demeyer,Marketing
252849,George,Neiman,Marketing
252871,Hinrich,Fandrianto,Marketing
252879,Billur,Oberman,Marketing
252883,Arra,Gimarc,Marketing
252890,Jiong,Gien,Marketing
252891,Tsz,Akiyama,Marketing
252893,Martien,Lyonns,Marketing
252905,Lidong,Dahlbom,Marketing
252924,Kazuhisa,Bazzichi,Marketing
252933,Lalit,Boissier,Marketing
252938,Nadjib,Chenney,Marketing
252939,Toshiki,Cullers,Marketing
252945,Arif,Janocha,Marketing
252948,Danco,Krupka,Marketing
252958,Neelam,Wilharm,Marketing
252961,Kazuhiro,Emiris,Marketing
253028,Wilmer,Straney,Marketing
253033,Chinya,Ernst,Marketing
253042,Mariangiola,Matzke,Marketing
253063,Mona,Vigier,Marketing
253074,Arlette,Strandh,Marketing
253101,Tristan,Fontet,Marketing
253105,Susanta,Nollmann,Marketing
253128,Danny,Herbst,Marketing
253135,Rasikan,Candan,Marketing
253146,Gou,Pramanik,Marketing
253151,George,Benzmuller,Marketing
253169,Kenton,Kambil,Marketing
253176,Basant,Giaccio,Marketing
253180,Quingbo,Lieblein,Marketing
253182,Guadalupe,Pardalos,Marketing
253186,Barry,Christ,Marketing
253196,Sedat,Luft,Marketing
253218,Xinyu,Cronin,Marketing
253229,Basim,Morrow,Marketing
253238,Yurii,Ramamoorthy,Marketing
253251,Kayoko,Ranai,Marketing
253279,Insup,Gniady,Marketing
253308,Halsur,Hiroyama,Marketing
253336,Ayakannu,Chachaty,Marketing
253361,Mircea,Chvatal,Marketing
253374,Woody,Mellouli,Marketing
253383,Aleksandar,Toyoshima,Marketing
253384,Khosrow,Boissier,Marketing
253388,Feixiong,Zucker,Marketing
253421,Sanjiv,Thebaut,Marketing
253426,Zhensheng,Ruther,Marketing
253436,Marko,Braunschweig,Marketing
253440,Guozhong,Picci,Marketing
253479,Sajjad,Narahari,Marketing
253482,Udaiprakash,Billingsley,Marketing
253486,Shaunak,Dymetman,Marketing
253494,Joydip,Jonsson,Marketing
253496,Shimshon,Marshall,Marketing
253510,Tru,Heiserman,Marketing
253528,Venkatesan,Codenie,Marketing
253549,Tze,Benantar,Marketing
253575,Zhigen,Serov,Marketing
253579,Jeanna,Biron,Marketing
253613,Chaoyi,Brender,Marketing
253614,Billur,Bain,Marketing
253616,Gererd,Pashtan,Marketing
253656,Leif,Francisci,Marketing
253682,Jiong,Orsini,Marketing
253692,Mabry,Otillio,Marketing
253693,Lubomir,Cannard,Marketing
253701,Masanao,Zuberek,Marketing
253708,Kristen,Prampolini,Marketing
253710,Divier,Kroha,Marketing
253714,Maria,Aseltine,Marketing
253721,Hyuncheol,Peris,Marketing
253734,Taegyun,Ravishankar,Marketing
253755,Shahab,Sifakis,Marketing
253803,Munenori,Papastamatiou,Marketing
253811,Richara,Suermann,Marketing
253816,Khalil,Naudin,Marketing
253818,Sadok,Moehrke,Marketing
253827,Iara,Khasidashvili,Marketing
253834,Khue,Knightly,Marketing
253850,Bartek,Levergood,Marketing
253851,Piyush,Smailagic,Marketing
253859,Debatosh,Anguita,Marketing
253878,Hercules,Murthy,Marketing
253891,Padma,Woycyznski,Marketing
253895,Shigehiro,Penz,Marketing
253905,Maia,Gulik,Marketing
253913,Weiyi,Rahier,Marketing
253919,Arne,Kroft,Marketing
253922,Mircea,Rissland,Marketing
253995,Trygve,Melski,Marketing
254009,Fay,Kalloufi,Marketing
254039,Arup,Stassinopoulos,Marketing
254046,Serap,Karunanithi,Marketing
254071,Shooichi,Rahier,Marketing
254090,Zita,Doering,Marketing
254130,Guttorm,Farrel,Marketing
254141,Tran,Tramer,Marketing
254144,Xiaoshan,Ishibashi,Marketing
254201,Poorav,Aumann,Marketing
254215,Berthier,Rosiles,Marketing
254234,Ibibia,Lortz,Marketing
254237,Keung,Slaats,Marketing
254254,Jolita,Lichtner,Marketing
254257,Xiaobin,Lampe,Marketing
254267,Sakthirel,Rajala,Marketing
254271,Djenana,Pusterhofer,Marketing
254283,Falguni,Coorg,Marketing
254285,Neven,Naudin,Marketing
254299,Miquel,Vidal,Marketing
254302,Gian,Goodrum,Marketing
254308,Constantine,Shinomoto,Marketing
254332,Mohamadou,Muchinsky,Marketing
254392,Dipankar,Reinhart,Marketing
254396,Kotesh,Androutsos,Marketing
254445,Leaf,Impagliazzo,Marketing
254481,Kwok,Schaap,Marketing
254484,Georg,Skrikant,Marketing
254506,Marjo,Ulupinar,Marketing
254520,Willard,Rosis,Marketing
254563,Boaz,Dulin,Marketing
254566,Jamaludin,Thummel,Marketing
254597,Guttorm,Yurek,Marketing
254608,Heng,Rusmann,Marketing
254610,Shunichi,Garrabrants,Marketing
254611,Gao,Iwayama,Marketing
254619,Aiichiro,Picht,Marketing
254628,Gor,Chiola,Marketing
254668,Cullen,Perelgut,Marketing
254672,Ugo,Quaggetto,Marketing
254712,Supot,Speek,Marketing
254714,Margo,Lakshmanan,Marketing
254726,Souichi,Fargier,Marketing
254738,Brewster,Valette,Marketing
254744,Lubomir,Zhiwei,Marketing
254751,Erez,Molberg,Marketing
254774,Jaideep,Lortz,Marketing
254785,Niclas,Poupard,Marketing
254810,Feipei,Rotem,Marketing
254823,Serif,Streit,Marketing
254838,Nevio,Schaft,Marketing
254873,Arfst,Bamford,Marketing
254880,Tran,Rassart,Marketing
254889,Hitofumi,Sichman,Marketing
254897,KayLiang,Serot,Marketing
254907,Zhensheng,Boyle,Marketing
254916,Serenella,Couchot,Marketing
254988,Mahendra,Champarnaud,Marketing
255049,Berhard,Porotnikoff,Marketing
255060,Hatsukazu,Sethi,Marketing
255073,Sigeru,Delaune,Marketing
255089,Chaitali,Comellas,Marketing
255097,Magy,Krider,Marketing
255106,Kristof,Boreale,Marketing
255122,Rosalie,Brattka,Marketing
255139,Moty,Ariola,Marketing
255167,Fox,Douceur,Marketing
255171,Chriss,Gist,Marketing
255172,Mani,Rajcani,Marketing
255181,Mori,Wursthorn,Marketing
255183,Domenick,Szemeredi,Marketing
255185,Hongzhu,Strooper,Marketing
255213,Sigeru,Ranai,Marketing
255225,Jiang,Irland,Marketing
255226,Lalit,Duclos,Marketing
255228,Takahito,Baranowski,Marketing
255232,Shridhar,Georgakopoulos,Marketing
255235,Pranjal,Rebaine,Marketing
255247,Taisook,Seghrouchni,Marketing
255270,Herb,Lieberherr,Marketing
255285,Xudong,Erie,Marketing
255315,Constantino,Molenaar,Marketing
255331,Abdelaziz,Kroha,Marketing
255333,Remko,Ghandeharizadeh,Marketing
255349,Niclas,Niizuma,Marketing
255354,Ramalingam,Gaughan,Marketing
255386,Tonia,Jeong,Marketing
255395,Toshimitsu,Rijsenbrij,Marketing
255435,Arunachalam,Wursthorn,Marketing
255441,Ghassan,Takkinen,Marketing
255467,Hugh,Geffroy,Marketing
255483,Lidong,Kohling,Marketing
255492,Parto,Cannata,Marketing
255520,Hidefumi,Aamodt,Marketing
255527,Dines,Ermel,Marketing
255537,Shahar,Angot,Marketing
255540,Uriel,Kaltofen,Marketing
255561,Chiranjit,Albarhamtoshy,Marketing
255580,Shem,Desikan,Marketing
255581,Souichi,Verhaegen,Marketing
255630,Kensei,Takkinen,Marketing
255648,Angel,Furudate,Marketing
255661,Xiaoshan,Rusterholz,Marketing
255681,Ebru,Rodham,Marketing
255693,Lakshmi,Randt,Marketing
255716,Arto,Sadowski,Marketing
255732,Golgen,Brobst,Marketing
255744,Mayuri,Muntz,Marketing
255748,Amalendu,Benner,Marketing
255773,Ingemar,Emden,Marketing
255794,Suzette,Perin,Marketing
255803,Taegyun,McClurg,Marketing
255844,Vishv,Bamford,Marketing
255885,Izaskun,Zallocco,Marketing
255901,Rafols,Bonifati,Marketing
255912,Shichao,Dayana,Marketing
255914,Vivian,Hutton,Marketing
255915,Jiafu,Ishibashi,Marketing
255936,Yishai,Karnin,Marketing
255972,Bikash,Perry,Marketing
255995,Maren,Shrader,Marketing
256014,Hiroyasu,Denis,Marketing
256033,Lucien,Vandervoorde,Marketing
256077,LiMin,Quittner,Marketing
256086,Kensei,Rosca,Marketing
256107,Kiyokazu,Haraldson,Marketing
256127,Patricio,Conde,Marketing
256128,Gao,Kinley,Marketing
256137,Beshir,Kamble,Marketing
256149,Tonia,Hiltgen,Marketing
256159,Mihalis,Mattern,Marketing
256160,Dayanand,Soloway,Marketing
256171,Gurbir,Legleitner,Marketing
256183,Mana,Shinomoto,Marketing
256189,Kellyn,Reghbati,Marketing
256193,Souichi,Mullainathan,Marketing
256194,Martine,Murrill,Marketing
256196,Felicidad,Bail,Marketing
256201,Fun,Nanard,Marketing
256250,Nirmal,Iacovou,Marketing
256255,Udi,Peek,Marketing
256284,Masadi,Maraist,Marketing
256287,Hinrich,Munawer,Marketing
256290,Fay,Walstra,Marketing
256299,Chikako,Middleton,Marketing
256311,Luise,Marquardt,Marketing
256338,Christophe,Panwar,Marketing
256344,Adly,Garigliano,Marketing
256346,Honglan,Zultner,Marketing
256364,Mikhail,Lienhardt,Marketing
256386,Kerryn,Reinhart,Marketing
256387,Mahmut,Bridgland,Marketing
256389,Gilbert,Usdin,Marketing
256407,Boaz,Mawatari,Marketing
256413,Bowen,Dayana,Marketing
256438,Mountaz,Krone,Marketing
256442,Amabile,Kaiserswerth,Marketing
256443,Lorien,Geffroy,Marketing
256446,Ennio,Pietracaprina,Marketing
256449,JoAnna,Pocchiola,Marketing
256453,Moty,Kriebel,Marketing
256457,Morrie,Kavanagh,Marketing
256463,Dharmaraja,Narlikar,Marketing
256494,Kitty,Champarnaud,Marketing
256511,Luisa,Hainaut,Marketing
256519,Sreenivas,Shobatake,Marketing
256524,Ebru,Lundstrom,Marketing
256557,Arno,Jiafu,Marketing
256580,Mircea,Sudkamp,Marketing
256592,Conal,Krzyzanowski,Marketing
256603,Deborah,Cronau,Marketing
256622,Shai,Undy,Marketing
256643,Jaewon,Pusterhofer,Marketing
256645,Uinam,Setia,Marketing
256679,Kyoichi,Curless,Marketing
256685,Huican,Genin,Marketing
256688,Mack,Birta,Marketing
256691,Itzchak,Shanbhogue,Marketing
256725,Freyja,Majewski,Marketing
256737,Brewster,Dechter,Marketing
256742,Baoqiu,Goodrum,Marketing
256781,Taizo,Pezzoli,Marketing
256784,Sachio,Serdy,Marketing
256790,Jeanne,Rajala,Marketing
256819,Aamer,Redmiles,Marketing
256822,Sugwoo,Pokrovskii,Marketing
256827,Saeed,Zhang,Marketing
256832,Gen,Zobel,Marketing
256843,Nevio,Birrer,Marketing
256850,Abdelkader,Atchley,Marketing
256851,Gilbert,Koblitz,Marketing
256888,Heather,Pehl,Marketing
256899,Rosita,Verspoor,Marketing
256901,Gaurav,Steinauer,Marketing
256938,Nathan,Klerer,Marketing
256951,Ranan,Pelz,Marketing
256959,Xiping,Yurek,Marketing
256970,Supot,Engberts,Marketing
256989,Chinhyun,Muniz,Marketing
256996,Arfst,Highland,Marketing
257025,Basim,Anick,Marketing
257046,Wuxu,Schmittgen,Marketing
257050,Anestis,Gewali,Marketing
257077,Inderjeet,Eiter,Marketing
257079,Serap,Wiegley,Marketing
257103,Rildo,Fabrizio,Marketing
257104,Kwun,Kieras,Marketing
257106,Kristin,Teitelbaum,Marketing
257140,Odysseas,Trogemann,Marketing
257141,Venkatesan,Poulakidas,Marketing
257179,Hironoby,Nyrup,Marketing
257241,Shunichi,Merel,Marketing
257253,Wilmer,Shihab,Marketing
257269,Rimon,Collette,Marketing
257282,Sivanarayana,Trogemann,Marketing
257301,Zhenhua,Kampfer,Marketing
257311,Bernardo,Cooke,Marketing
257312,Uri,Tanemo,Marketing
257318,Mona,Baby,Marketing
